user_id,transaction_id,amount,merchant,transaction_type,location,is_fraud
5971,734519,1331.37,Amazon,POS,Houston,0
7760,377320,4158.07,Ebay,Wire Transfer,New York,0
3721,948645,120.53,BestBuy,Online,Chicago,1
2172,206001,2036.63,Walmart,POS,Chicago,0
9741,979563,560.62,BestBuy,Online,Chicago,0
9493,863645,902.21,BestBuy,ATM,Los Angeles,0
6255,425556,4735.41,BestBuy,POS,New York,0
2374,407640,924.26,BestBuy,POS,Chicago,0
9040,630351,2949.91,Walmart,POS,Houston,0
9529,627551,4850.87,Target,ATM,New York,0
1406,587540,3310.5,Amazon,Wire Transfer,Houston,0
3870,255921,3243.25,Walmart,ATM,Los Angeles,0
1833,749517,3767.39,Target,ATM,Miami,0
5031,496870,4729.63,BestBuy,Online,Houston,0
4192,398313,1807.83,Target,Online,New York,0
3554,714476,2131.09,Amazon,Online,New York,0
8068,459060,802.02,BestBuy,Online,Houston,0
8397,848747,2247.03,BestBuy,ATM,Miami,0
6926,315709,3880.66,Target,Online,Miami,0
1526,467156,4391.48,Amazon,POS,New York,0
8420,539256,4097.26,Walmart,ATM,Miami,0
3442,965754,3528.69,Ebay,Online,New York,0
7769,507329,1102.96,Ebay,Wire Transfer,Chicago,0
2490,693893,2969.54,Amazon,ATM,New York,0
2858,631408,595.19,Target,Online,Los Angeles,0
9653,981531,976.72,Ebay,Online,Los Angeles,0
1605,191402,4271.01,Amazon,Online,New York,0
5716,970362,2984.1,BestBuy,ATM,New York,0
3206,459403,1529.01,Amazon,Online,Houston,0
4595,784452,1851.7,BestBuy,POS,New York,0
4150,755052,1706.45,Target,Wire Transfer,Houston,0
4145,425352,2786.03,Ebay,Wire Transfer,Los Angeles,0
6353,590039,4339.22,Walmart,ATM,Chicago,0
6826,506097,3733.86,Walmart,Wire Transfer,Los Angeles,0
1409,470148,4391.84,Ebay,Online,Miami,0
2813,560555,871.02,Amazon,Online,Los Angeles,1
2119,382876,1310.46,BestBuy,Online,Houston,0
1035,426368,528.55,Walmart,ATM,New York,0
2018,395096,3077.95,Walmart,ATM,Miami,0
8815,351420,1810.54,Amazon,Wire Transfer,Los Angeles,0
6697,438399,1981.06,Amazon,ATM,Los Angeles,0
5512,330499,848.31,Walmart,Wire Transfer,Miami,0
3247,114095,189.53,Ebay,POS,Miami,0
5985,787431,2634.68,BestBuy,POS,Chicago,0
7040,392488,707.53,BestBuy,POS,Houston,0
3521,636517,124.73,Amazon,ATM,Chicago,0
7887,492064,4292.93,BestBuy,Wire Transfer,Houston,0
1917,417495,1713.32,Target,Online,Houston,0
2740,253243,636.55,BestBuy,Wire Transfer,Los Angeles,0
6287,362092,2191.26,Walmart,Wire Transfer,New York,0
1073,840917,4279.69,Walmart,Online,Miami,0
3525,865672,3066.0,Amazon,Online,Miami,0
1575,678226,2257.24,BestBuy,ATM,Chicago,0
8835,882670,2382.26,Amazon,POS,Houston,0
9770,840813,434.23,Target,ATM,Los Angeles,0
5464,781612,1944.89,BestBuy,ATM,Miami,0
2942,380323,2369.36,Walmart,Wire Transfer,Los Angeles,0
1251,965117,2145.38,Amazon,ATM,Chicago,0
8691,719612,1119.72,Walmart,POS,Houston,0
7377,472637,3147.49,BestBuy,Wire Transfer,New York,0
8177,765372,2342.43,Walmart,ATM,Miami,0
7702,479941,814.22,Walmart,Wire Transfer,Houston,0
7861,161091,3247.21,Ebay,ATM,Chicago,0
9424,315051,4302.83,BestBuy,Wire Transfer,Los Angeles,0
6041,953992,131.96,BestBuy,ATM,Los Angeles,0
7862,409043,4379.07,Ebay,Wire Transfer,Houston,0
4988,936564,1306.32,Amazon,POS,Miami,0
5815,705330,3847.1,Walmart,ATM,New York,0
4089,994485,1304.63,BestBuy,POS,Chicago,0
7645,976139,1180.9,Target,POS,Miami,0
5747,517851,4386.09,Amazon,POS,Chicago,0
5837,206266,2087.13,Ebay,Online,Miami,0
5171,547410,1034.82,Amazon,POS,Los Angeles,0
2992,533523,2429.66,Target,Online,New York,0
6691,395158,584.82,Amazon,Online,Miami,0
1232,912050,2763.12,Walmart,POS,New York,0
7124,519214,4414.71,Amazon,Online,Chicago,0
1276,607175,888.43,BestBuy,ATM,Miami,0
8757,157341,4278.61,Walmart,Online,Houston,0
7277,976377,2206.54,Ebay,ATM,Houston,0
9362,643512,3885.58,Target,Wire Transfer,Los Angeles,0
9355,565548,1885.71,Ebay,POS,Los Angeles,0
8671,174405,956.46,Ebay,ATM,Houston,0
9605,519186,3705.32,Amazon,ATM,Chicago,0
7070,950033,3762.54,Target,Online,Los Angeles,0
4181,615176,4707.49,Target,POS,New York,0
7063,613548,1862.19,BestBuy,Online,New York,0
1436,221529,2757.24,Target,ATM,Los Angeles,0
6193,747830,1399.18,BestBuy,Wire Transfer,Houston,0
6466,968708,2976.36,Walmart,ATM,New York,0
2622,879192,1046.64,Walmart,Wire Transfer,Houston,0
6648,919374,3630.88,Target,Wire Transfer,Los Angeles,0
1912,297147,2382.83,Walmart,Online,Houston,0
4107,983852,291.69,Ebay,Online,Miami,0
7014,353408,2815.07,Target,Online,Miami,0
2047,857340,2910.16,Amazon,Wire Transfer,Chicago,0
4618,194780,2873.43,Target,ATM,New York,1
9705,893641,433.35,Target,Wire Transfer,Chicago,0
7941,123773,3173.63,Ebay,ATM,Miami,0
2125,430271,3203.87,Walmart,ATM,Miami,0
7284,642241,636.94,Ebay,Online,Miami,0
6469,776560,2934.78,Walmart,POS,Houston,0
5242,574231,864.1,Target,Online,Chicago,0
3484,200606,2139.68,Walmart,Wire Transfer,Chicago,0
9488,635472,2674.58,Ebay,Wire Transfer,Houston,0
1356,930170,3577.54,Amazon,Wire Transfer,New York,0
4563,701526,3533.78,BestBuy,Online,New York,1
5245,685777,807.13,Amazon,ATM,Miami,0
9791,639229,612.63,BestBuy,POS,Houston,0
3619,688505,817.52,Amazon,POS,Chicago,0
5740,516988,3662.33,BestBuy,ATM,Chicago,0
6018,808111,4638.18,Amazon,Wire Transfer,New York,0
2287,540868,4353.27,Target,Online,Los Angeles,0
2341,954394,3375.97,Target,Online,Miami,0
1794,306565,1337.18,Ebay,Wire Transfer,Houston,0
2873,819772,134.9,Ebay,ATM,Houston,0
1318,584004,4566.85,BestBuy,POS,Chicago,0
3417,905764,1673.11,BestBuy,Online,New York,0
3407,365831,1970.09,BestBuy,POS,New York,0
2475,715362,479.46,BestBuy,ATM,Los Angeles,0
2854,939856,1445.4,Walmart,ATM,Chicago,0
6384,421813,364.14,Walmart,POS,Houston,0
6233,396013,519.04,BestBuy,Wire Transfer,Chicago,0
2046,340753,1665.48,Target,Wire Transfer,Houston,1
2001,417443,1711.52,Ebay,Wire Transfer,Houston,0
3772,654934,799.54,Ebay,ATM,Houston,0
4961,508553,1830.91,Target,Wire Transfer,Chicago,0
4906,103839,4125.76,Amazon,Wire Transfer,Houston,0
5886,851081,2346.92,Walmart,ATM,Chicago,0
4155,560692,4811.72,Amazon,ATM,Miami,1
6552,936862,1649.94,Ebay,Online,Chicago,0
8045,553387,2918.64,Target,POS,Houston,0
3527,352971,2681.02,Amazon,POS,Houston,0
9225,454657,3327.4,Walmart,POS,Houston,0
5121,387977,4197.98,BestBuy,POS,New York,0
9181,810556,409.33,Amazon,Online,New York,0
1010,266694,3679.65,Walmart,Wire Transfer,Chicago,0
8629,368614,4754.33,Amazon,Wire Transfer,Houston,0
7857,563113,3102.14,Walmart,Wire Transfer,New York,0
5916,984644,46.57,Ebay,Online,Houston,0
1331,949405,4621.99,Amazon,Wire Transfer,Miami,0
7828,153110,2637.92,Target,Wire Transfer,Los Angeles,1
5004,547340,1386.42,Walmart,Online,Los Angeles,0
3745,218001,2204.44,Target,ATM,Miami,0
3011,595280,2681.28,Target,Online,Miami,0
8715,653410,4195.14,Amazon,Wire Transfer,New York,0
3903,855900,2776.9,Target,Online,Los Angeles,0
9257,257741,2106.79,Amazon,POS,Houston,0
2118,105041,687.86,Target,Wire Transfer,Los Angeles,0
3545,153261,3477.17,Target,Wire Transfer,Houston,0
5603,739501,1861.84,Target,ATM,Chicago,0
7356,999908,674.39,Walmart,ATM,Los Angeles,0
8498,544346,700.74,Walmart,POS,New York,1
8161,705741,3735.45,Ebay,ATM,Los Angeles,0
6208,550919,4289.34,Walmart,POS,Los Angeles,0
8615,359153,3766.4,Amazon,POS,Chicago,0
5193,303460,4860.87,Ebay,Wire Transfer,Chicago,0
2938,656652,1650.56,BestBuy,Online,Los Angeles,0
8134,824834,4175.94,BestBuy,Online,New York,0
5730,831924,4594.56,Ebay,POS,Chicago,0
9685,545209,2175.29,Amazon,Online,New York,0
3581,743250,1266.35,Target,ATM,Miami,0
2128,721254,2623.12,BestBuy,Online,Houston,0
8676,715777,4003.43,Ebay,Online,Los Angeles,0
2296,141953,1709.77,BestBuy,POS,Chicago,0
6565,863208,1730.68,Walmart,ATM,Miami,0
8985,109674,3084.57,Amazon,Online,New York,0
4885,899104,4118.92,BestBuy,ATM,Houston,0
6279,997681,1773.89,Ebay,ATM,Houston,0
5405,842776,1970.78,Walmart,Wire Transfer,Chicago,0
7027,863108,2875.84,Walmart,POS,New York,0
3912,302161,757.0,Walmart,Wire Transfer,Chicago,1
2449,377652,2914.39,Amazon,POS,Houston,0
5531,396578,1337.41,Walmart,ATM,Los Angeles,0
3172,924871,3252.35,Walmart,Online,Miami,0
2445,756689,1336.46,Ebay,Wire Transfer,Los Angeles,0
5486,480193,1508.36,Target,POS,Los Angeles,0
1347,788886,2742.01,Target,ATM,Miami,0
4297,794532,2592.81,BestBuy,Wire Transfer,Miami,0
9507,767796,4276.87,Amazon,POS,Los Angeles,0
4754,737275,514.67,Amazon,POS,Houston,0
4226,950064,3979.45,Amazon,ATM,New York,0
5196,524691,913.65,Walmart,ATM,Chicago,0
8013,520021,3086.62,Walmart,POS,Miami,0
6505,463144,2585.21,Ebay,Online,Chicago,0
5529,713259,259.71,Target,Online,New York,0
6035,978603,3768.35,Target,Online,Houston,0
9851,935771,4154.47,Target,Online,Chicago,0
3008,283066,3990.02,Walmart,ATM,New York,0
4052,450534,3976.24,Target,POS,Houston,0
9224,737560,3675.86,Amazon,POS,Houston,0
5943,430221,887.95,Amazon,Wire Transfer,Houston,0
8375,272026,1431.96,BestBuy,Online,New York,0
4024,956483,813.19,Walmart,ATM,Los Angeles,0
6879,747460,4286.69,Walmart,POS,New York,0
9919,902451,3100.09,Target,Wire Transfer,Houston,0
4363,236927,1149.22,Walmart,ATM,Miami,0
5326,656110,1787.05,Ebay,POS,New York,0
6507,550068,2938.19,Amazon,POS,New York,0
8786,417842,4846.95,Amazon,Online,Chicago,0
5142,879748,1191.32,Walmart,Wire Transfer,Houston,0
5393,846784,895.21,Walmart,POS,Houston,0
2485,497976,4954.97,Ebay,Wire Transfer,Chicago,0
1350,906431,1993.96,Amazon,Online,Chicago,0
1711,654372,476.02,Walmart,POS,Miami,0
4220,161235,4841.43,Walmart,Online,Miami,0
4073,231260,2139.38,Target,ATM,Los Angeles,0
1305,484900,2389.34,Target,Wire Transfer,Chicago,0
9881,357799,1608.94,Ebay,ATM,New York,0
2982,580782,285.26,Amazon,POS,Miami,0
8966,769889,263.86,Walmart,POS,Los Angeles,0
5992,208616,2292.65,BestBuy,ATM,Houston,0
4455,601274,201.54,Walmart,POS,New York,0
6898,255858,3445.87,Amazon,Wire Transfer,Houston,0
7581,804621,4059.8,Amazon,Online,Chicago,0
2969,805366,4849.73,BestBuy,ATM,Miami,0
8868,974309,2014.74,Ebay,Online,New York,0
6074,622828,2118.3,Walmart,POS,Chicago,0
2204,629309,2569.52,Walmart,Wire Transfer,Houston,0
2981,886803,3928.03,Walmart,Wire Transfer,Chicago,0
2974,380450,2608.79,Target,Online,Houston,0
6568,888268,3450.14,BestBuy,Online,Los Angeles,0
8078,999625,4274.0,Walmart,Online,Miami,0
1237,125282,4298.8,Target,POS,Miami,0
3997,256486,2134.66,BestBuy,Online,Chicago,0
2185,896447,1811.99,Amazon,Online,Miami,0
6858,314124,4691.56,Amazon,Online,Los Angeles,0
4785,256454,315.7,Walmart,Online,New York,0
6786,357925,4824.14,Target,POS,New York,0
7253,845539,3668.28,BestBuy,POS,Chicago,0
3586,295587,2191.98,Walmart,Online,New York,0
4273,240128,401.33,BestBuy,Wire Transfer,Los Angeles,0
5851,415036,3960.92,Ebay,Wire Transfer,Los Angeles,0
1774,885673,878.82,Ebay,ATM,Los Angeles,0
2558,376134,1563.44,Walmart,Online,Miami,0
5611,951833,3507.68,BestBuy,ATM,New York,1
2649,630436,2193.78,Ebay,Online,Miami,0
4344,371197,4207.49,BestBuy,Wire Transfer,New York,0
3137,880025,3917.79,Amazon,POS,Los Angeles,0
2163,959177,1560.27,BestBuy,ATM,Chicago,0
5777,720180,4954.99,BestBuy,Wire Transfer,Los Angeles,0
6129,812751,707.62,Ebay,Wire Transfer,Miami,0
5900,754162,2675.13,Target,POS,New York,0
2646,705990,609.25,Target,Wire Transfer,Chicago,0
6823,807967,2343.49,Target,ATM,New York,1
3055,562905,4132.61,Target,Wire Transfer,Houston,0
1820,564767,3075.35,Walmart,POS,Houston,0
2397,183478,1215.44,Ebay,Online,New York,1
3788,196267,4622.99,Target,Online,Los Angeles,0
8964,822610,3305.35,Target,Wire Transfer,Chicago,0
8507,689679,1382.41,Amazon,Wire Transfer,Houston,0
5236,100031,4767.24,BestBuy,Online,Los Angeles,0
7074,301127,3971.6,BestBuy,ATM,Los Angeles,0
9729,759702,395.17,Ebay,Online,Chicago,0
3438,646224,187.78,Amazon,ATM,Miami,0
1248,134290,4495.04,BestBuy,Wire Transfer,Houston,0
2635,936187,873.08,Target,Online,New York,0
8937,916344,1885.88,Target,POS,Chicago,1
8681,394505,2374.89,BestBuy,POS,Houston,0
4774,600757,3552.44,Target,ATM,Chicago,0
3362,775651,1545.95,BestBuy,POS,New York,0
6133,443458,2129.98,Amazon,POS,New York,0
1059,237600,4176.14,Amazon,ATM,Chicago,0
3959,612344,4101.98,Ebay,ATM,New York,0
7452,973987,4264.79,BestBuy,ATM,New York,0
7922,243649,2060.26,Ebay,ATM,Chicago,0
6976,629858,1577.14,Ebay,Online,New York,0
2640,355669,2515.8,Ebay,Online,Chicago,0
9511,717802,4259.51,Target,POS,New York,0
9897,450830,3434.93,BestBuy,ATM,New York,0
7789,618014,4130.22,BestBuy,POS,New York,0
1915,791605,4682.81,Target,Online,Chicago,0
9997,988823,2497.24,Amazon,ATM,Chicago,0
8177,562885,3165.65,Ebay,POS,Miami,0
6847,624586,1941.7,Target,POS,Chicago,0
8086,398855,3387.99,Walmart,POS,New York,0
4236,188176,4862.93,Ebay,Online,Chicago,0
9434,685136,3643.74,Ebay,ATM,Houston,1
5550,618991,4810.16,BestBuy,Wire Transfer,New York,0
6765,606267,3788.8,Amazon,POS,Houston,0
7657,990901,950.38,Target,POS,Chicago,0
7327,687040,3204.07,Amazon,ATM,Los Angeles,0
4035,419384,4598.89,Amazon,POS,Houston,0
7506,997203,1465.33,Ebay,Wire Transfer,Los Angeles,0
4855,480973,1757.46,Target,POS,Miami,0
9709,385837,3358.08,Amazon,Online,Chicago,0
2502,589884,3372.17,Walmart,ATM,Chicago,0
8405,780685,2785.29,Target,Wire Transfer,Houston,0
3310,421844,4979.05,BestBuy,Wire Transfer,Houston,0
5848,631071,3457.17,Target,Wire Transfer,Houston,0
6550,652927,2091.33,Ebay,Wire Transfer,Houston,0
9969,585594,4099.49,Walmart,Wire Transfer,New York,0
5702,606833,4722.9,Target,POS,New York,0
5449,190276,379.34,BestBuy,POS,Los Angeles,0
1960,547578,4017.72,Target,POS,Houston,0
8566,950624,1503.5,Ebay,Online,Los Angeles,0
3948,726448,4577.15,Ebay,Wire Transfer,Miami,0
6668,852693,1739.22,Amazon,Wire Transfer,Chicago,0
9297,386212,398.31,BestBuy,Online,Chicago,0
6258,305795,2149.89,Amazon,POS,Los Angeles,0
4508,168767,3838.18,BestBuy,Online,Chicago,0
8100,373566,584.86,Walmart,Wire Transfer,Chicago,0
5522,638426,3631.81,Target,Online,Chicago,0
2567,347451,4750.45,Walmart,POS,Los Angeles,0
8690,664637,145.0,Target,Online,Chicago,0
1670,148213,1383.13,Walmart,POS,Chicago,0
9271,818797,2920.1,Ebay,POS,New York,0
9262,146983,4551.27,Amazon,Online,Miami,0
1811,590411,1739.8,Ebay,POS,New York,0
4781,125886,4118.98,Target,Online,Chicago,0
2363,183146,1653.62,Walmart,Wire Transfer,Houston,0
1131,428468,4236.66,BestBuy,Online,Miami,0
6688,327188,4615.69,Walmart,POS,New York,0
6427,398110,47.36,Amazon,Online,Houston,0
3425,104715,3668.53,BestBuy,ATM,Miami,0
6736,435469,2015.36,BestBuy,ATM,Chicago,0
1186,763939,3954.53,Target,Online,Houston,0
9478,662311,4654.42,Amazon,Online,Miami,0
6539,794893,923.77,Walmart,ATM,Los Angeles,0
7099,153464,4588.07,Walmart,POS,Los Angeles,0
4180,959338,689.04,Ebay,POS,Miami,0
8805,458946,3019.32,BestBuy,POS,Los Angeles,0
8444,105519,1797.24,Amazon,POS,Los Angeles,0
8838,596933,181.89,Walmart,Wire Transfer,Houston,0
8066,302608,4284.1,BestBuy,Online,Los Angeles,0
6731,375838,2956.29,BestBuy,Online,Los Angeles,0
1285,978411,4398.86,Amazon,ATM,Los Angeles,0
1849,664660,1906.75,Walmart,Wire Transfer,Chicago,0
8360,678571,2058.06,Ebay,Wire Transfer,Houston,0
9673,959301,99.19,Amazon,Online,New York,0
8885,982930,2609.16,Amazon,ATM,Chicago,0
2714,667151,4250.02,Amazon,POS,Chicago,0
1255,858958,675.46,Amazon,Wire Transfer,Chicago,0
9891,413563,3700.99,Ebay,POS,Los Angeles,0
3271,909028,4059.8,Ebay,Online,Los Angeles,0
9442,892010,291.4,Target,ATM,Chicago,0
5820,404318,629.84,Target,Wire Transfer,Los Angeles,0
8524,934709,825.41,Amazon,ATM,New York,0
8518,478004,40.0,Ebay,Online,Houston,0
6877,456739,608.74,Walmart,POS,Miami,0
7175,377556,3625.87,Ebay,Wire Transfer,Houston,0
8127,177024,1875.38,Ebay,ATM,Los Angeles,1
6684,917273,2404.55,Ebay,Online,Miami,0
2917,474180,2547.05,Walmart,ATM,Chicago,0
3531,302557,3931.12,Ebay,ATM,Los Angeles,0
5923,872083,558.35,Ebay,Online,New York,0
4393,619026,2817.71,Amazon,POS,New York,0
7216,217639,3571.7,Target,ATM,Houston,0
2875,669255,1229.23,Target,ATM,Houston,0
7961,700305,1203.75,Ebay,Wire Transfer,Miami,0
1769,974726,1100.3,Target,Wire Transfer,New York,0
3075,366334,3558.69,Target,POS,Houston,0
4975,984955,1035.68,Walmart,ATM,Miami,0
9904,236160,254.59,Amazon,Online,Los Angeles,0
3997,271978,3266.86,Walmart,Wire Transfer,Chicago,0
5066,999328,1867.59,Walmart,POS,Miami,0
9211,310506,1602.45,Target,Online,Los Angeles,0
5415,964737,618.57,Amazon,POS,Chicago,0
6587,952315,4786.11,Target,Online,Los Angeles,0
6112,392648,3049.66,Target,Online,Los Angeles,0
9878,706028,1820.0,Ebay,ATM,New York,0
7158,692568,2593.21,Target,Online,Los Angeles,0
4053,942528,3278.08,Target,POS,Los Angeles,0
8554,735407,3581.36,Walmart,POS,New York,0
5522,407766,4638.42,BestBuy,Online,Los Angeles,0
6090,424284,3568.13,Amazon,Wire Transfer,Miami,0
4224,298879,1003.98,Target,Online,Los Angeles,0
7005,282597,1334.11,Amazon,ATM,New York,0
4953,729738,3970.16,Ebay,Wire Transfer,Chicago,0
6623,662945,1864.52,Amazon,ATM,New York,0
3993,320295,1356.89,Amazon,ATM,Chicago,0
6435,514904,4028.52,BestBuy,Wire Transfer,Chicago,0
1371,198870,4338.78,Ebay,ATM,Miami,0
3919,161386,1097.06,BestBuy,ATM,Chicago,0
2139,135655,512.15,Ebay,Online,Chicago,0
6879,714555,2691.46,Walmart,Wire Transfer,Los Angeles,0
4296,123497,2878.28,BestBuy,ATM,Chicago,0
4187,502123,2079.69,Amazon,ATM,Houston,0
8933,559782,308.75,Ebay,ATM,Houston,0
4454,488566,4119.32,Amazon,ATM,Miami,0
6884,358498,4843.13,Walmart,ATM,Los Angeles,0
2475,323138,1906.95,Ebay,Wire Transfer,Los Angeles,0
2688,129882,1333.82,Target,POS,Miami,0
6000,823082,4166.23,Walmart,Online,Chicago,0
1864,176346,4399.36,Ebay,ATM,Los Angeles,0
1422,773833,3561.68,BestBuy,POS,New York,0
6808,423254,2901.16,Target,POS,Chicago,0
5027,269948,421.99,Target,Wire Transfer,Chicago,0
8037,595582,2167.0,Amazon,Online,Houston,0
7947,878358,4344.81,BestBuy,ATM,Houston,0
2818,520706,3645.45,Ebay,Wire Transfer,Houston,0
5548,526006,849.08,Ebay,Online,Los Angeles,0
6955,401624,1228.57,Amazon,ATM,Miami,0
8762,172452,1231.67,Amazon,Online,Los Angeles,0
5308,750738,4195.87,Ebay,Wire Transfer,Miami,0
3920,701696,3536.84,BestBuy,Wire Transfer,Miami,0
7368,972039,3174.97,Target,POS,Houston,0
5425,824391,3196.55,Target,Wire Transfer,Miami,0
5212,183222,3657.87,Walmart,POS,New York,0
9566,764493,481.24,Amazon,Wire Transfer,Houston,0
9037,884095,606.5,Target,Online,New York,0
5902,716084,217.34,Ebay,Online,Los Angeles,0
9936,980326,2584.09,BestBuy,Wire Transfer,Los Angeles,0
4652,449738,4359.62,Walmart,ATM,Miami,0
5586,395218,3253.79,Target,Online,Miami,1
3605,899411,2424.71,Walmart,Online,Chicago,0
6331,584064,3070.94,Target,Online,New York,0
1611,583128,4086.06,Walmart,ATM,Los Angeles,1
5291,784530,2714.15,Amazon,POS,Chicago,0
9501,168620,4725.7,Walmart,ATM,Miami,0
3808,673228,3254.14,Target,ATM,Los Angeles,0
7863,189270,156.27,BestBuy,Online,Los Angeles,0
5513,862943,1020.69,Target,Wire Transfer,Los Angeles,0
9076,538172,212.59,Amazon,ATM,Houston,0
7384,835036,2194.63,Target,Online,Houston,0
6803,168354,1659.78,Walmart,Online,Los Angeles,0
6914,515892,2913.14,BestBuy,ATM,New York,1
8128,507210,3271.33,Ebay,ATM,New York,0
3747,316235,799.55,Amazon,POS,Chicago,0
5775,326233,2455.48,BestBuy,Online,New York,0
9820,505671,2878.33,Ebay,ATM,Miami,0
1947,619530,4391.12,Walmart,Online,Chicago,0
3490,940495,3074.11,Walmart,POS,Los Angeles,0
4862,529566,1456.66,Ebay,Online,Chicago,0
3090,113766,4671.53,BestBuy,POS,Miami,0
8525,262426,1677.39,Ebay,POS,Houston,0
4490,947155,3897.06,Amazon,Wire Transfer,Houston,0
8387,972429,4087.34,Target,Wire Transfer,Houston,0
7424,983719,4291.67,Walmart,POS,Houston,0
2556,254931,4597.65,Amazon,Online,Houston,0
4001,177477,356.58,Amazon,ATM,Miami,0
4072,320416,1385.81,BestBuy,Wire Transfer,New York,0
8029,976824,4351.88,Ebay,Wire Transfer,Los Angeles,0
9081,767137,2518.37,Target,Online,New York,0
3700,564271,2397.28,Walmart,Wire Transfer,Houston,0
7191,221458,631.41,BestBuy,Wire Transfer,Houston,0
6862,326241,1072.99,Walmart,POS,New York,0
8742,147165,3933.18,BestBuy,Online,Miami,0
1989,877093,908.62,Ebay,ATM,Chicago,0
2324,123827,2116.24,BestBuy,POS,Miami,0
1358,373416,877.82,BestBuy,Wire Transfer,Miami,0
3039,767743,1719.57,Ebay,Wire Transfer,Chicago,0
2538,293220,4756.3,Ebay,Online,Miami,0
4447,454879,898.93,Target,ATM,Miami,0
5776,351787,2191.1,Target,POS,Chicago,0
1631,530233,2077.36,Target,ATM,Chicago,0
6247,736673,1631.31,BestBuy,POS,Houston,0
5027,624436,4774.91,Target,Online,Miami,0
1470,925992,1126.41,Amazon,ATM,New York,0
5602,355970,3091.0,Walmart,ATM,Chicago,0
9814,832601,4692.78,BestBuy,Wire Transfer,Houston,0
2366,761430,3555.93,Target,POS,Chicago,0
2282,649227,2878.01,BestBuy,Online,New York,0
2036,966974,2133.81,Ebay,POS,Los Angeles,0
8763,781090,3861.14,BestBuy,Wire Transfer,Houston,0
1502,457048,4295.99,Amazon,ATM,Miami,0
4930,948164,2400.07,Target,Online,Los Angeles,0
4524,739867,4792.28,BestBuy,Wire Transfer,Los Angeles,0
3570,480985,2301.48,Amazon,Wire Transfer,Miami,0
5578,608207,152.42,Target,POS,Houston,0
7004,747828,2186.91,Amazon,Wire Transfer,Chicago,0
7114,836543,3941.85,Ebay,POS,Chicago,0
2376,136571,4865.69,Walmart,Wire Transfer,New York,0
3906,243065,4334.7,Walmart,Wire Transfer,New York,0
8433,826893,2009.75,Walmart,ATM,Houston,0
7154,363902,4274.19,BestBuy,Wire Transfer,New York,0
8523,666307,4738.63,Amazon,ATM,Los Angeles,0
6656,939661,4490.45,Ebay,POS,Los Angeles,0
4973,486007,2862.36,BestBuy,POS,Los Angeles,0
2170,330538,4255.25,Walmart,Online,Chicago,0
3267,676321,3554.97,Target,Wire Transfer,Los Angeles,1
6184,230636,1220.24,Walmart,Wire Transfer,Houston,0
2949,500072,1300.26,Walmart,Online,Los Angeles,0
2056,289056,1121.1,Ebay,POS,Chicago,0
1276,391403,4266.01,Target,Online,Miami,0
9172,146635,1530.85,Target,ATM,Los Angeles,0
8887,794116,841.53,Ebay,Wire Transfer,Houston,0
2498,938827,4334.03,Walmart,POS,Miami,0
3304,199029,1970.28,Walmart,Online,Houston,0
3660,815854,3452.75,Ebay,POS,Miami,0
3563,322731,2854.93,Target,POS,New York,0
7574,598780,3917.62,Walmart,Wire Transfer,Houston,0
2476,630631,221.55,Target,Online,Miami,0
4499,645078,3152.56,BestBuy,ATM,Los Angeles,0
8434,316195,1141.23,Walmart,Wire Transfer,New York,0
7903,516466,1243.29,Target,Wire Transfer,Miami,0
4921,950514,2701.72,Walmart,ATM,Chicago,0
7604,309618,406.11,Walmart,ATM,Miami,0
5253,319783,4498.81,Ebay,Online,Los Angeles,0
5113,439471,2565.91,Walmart,POS,Los Angeles,0
8897,832820,2985.81,Target,Online,Chicago,0
3293,406535,4207.59,Walmart,ATM,Houston,0
8840,765490,4747.8,Ebay,Wire Transfer,New York,0
2314,511017,603.09,Amazon,POS,New York,0
1956,949805,537.45,Amazon,ATM,Los Angeles,0
8156,255191,1316.44,Walmart,Online,Miami,0
8673,226130,4671.29,Ebay,ATM,Chicago,0
9284,722036,582.74,Amazon,Wire Transfer,Los Angeles,0
6914,734352,4666.9,Ebay,Online,Houston,0
9867,847914,4407.54,Target,POS,Los Angeles,0
8167,859970,1143.22,Walmart,Wire Transfer,Houston,0
5226,400452,3726.39,Target,ATM,Miami,0
1135,391369,4565.12,BestBuy,ATM,Chicago,0
3971,580708,1430.1,Amazon,POS,New York,0
4591,392615,732.82,Walmart,POS,Los Angeles,0
8339,397539,616.74,Amazon,POS,Miami,0
8675,125684,2881.94,Ebay,Wire Transfer,Miami,0
8764,565273,905.97,Ebay,Online,Miami,0
9339,586374,4957.47,Ebay,ATM,Los Angeles,0
3464,238202,4424.15,BestBuy,ATM,New York,0
8943,548361,1580.33,Amazon,Online,Houston,0
2275,975843,22.91,BestBuy,Online,Los Angeles,0
6068,689752,4897.75,Target,Online,Chicago,0
4828,553326,2123.88,Amazon,ATM,Chicago,0
7277,378820,3573.03,Amazon,ATM,New York,1
3141,127618,1644.56,BestBuy,Online,Chicago,0
8725,610807,4550.34,Ebay,ATM,Houston,0
3488,611033,1855.53,Amazon,POS,Chicago,0
4565,493440,911.29,Walmart,ATM,New York,0
6368,576698,3367.04,Amazon,Online,Houston,0
2332,601527,4416.91,Target,Online,Chicago,0
2569,845788,344.64,BestBuy,Online,Houston,0
8061,395319,2409.88,Walmart,Online,Chicago,0
5386,941720,2927.18,BestBuy,Wire Transfer,New York,0
